,AHR,AR,ARID2,ARID3A,ARNT,ARNTL,ASCL1,ATF1,ATF2,ATF3,ATF4,ATF6,ATF7,BACH1,BACH2,BATF,BCL11A,BCL6,BHLHE22,BHLHE40,CDX2,CEBPA,CEBPB,CEBPD,CEBPG,CLOCK,CREB1,CREB3,CREB3L1,CREM,CTCF,CTCFL,CUX1,DEAF1,DUX4,E2F1,E2F2,E2F3,E2F4,E2F5,E2F6,E2F7,EBF1,EGR1,EHF,ELF1,ELF3,ELF5,ELK1,ELK4,EOMES,EPAS1,ERG,ESR1,ESR2,ESRRA,ETS1,ETS2,ETV1,ETV4,ETV6,FLI1,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXJ2,FOXK1,FOXK2,FOXL2,FOXM1,FOXO1,FOXO3,FOXO4,FOXP1,FOXP2,GABPA,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI1,GLI2,GRHL2,HBP1,HES1,HHEX,HIC1,HIF1A,HINFP,HMBOX1,HNF1A,HNF1B,HNF4A,HNF4G,HOXA9,HOXB13,HOXB7,HSF1,IKZF1,IRF1,IRF2,IRF3,IRF4,IRF8,IRF9,JUN,JUNB,JUND,KDM5B,KLF1,KLF13,KLF3,KLF4,KLF5,KLF6,KLF9,KMT2A,KMT2B,LEF1,LHX2,LYL1,MAF,MAFB,MAFF,MAFG,MAFK,MAX,MAZ,MBD1,MBD2,MEF2A,MEF2B,MEF2C,MEIS1,MEIS2,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYCN,MYOD1,NANOG,NCOA1,NCOA2,NCOA3,NEUROD1,NFATC1,NFE2,NFE2L1,NFE2L2,NFIC,NFKB1,NFKB2,NFYA,NFYB,NR1H2,NR1H3,NR1H4,NR2C2,NR2F1,NR2F2,NR2F6,NR3C1,NR4A1,NR5A1,NR5A2,NRF1,ONECUT1,OTX2,PAX5,PAX6,PAX8,PBX2,PBX3,PDX1,PGR,PKNOX1,POU2F1,POU2F2,POU4F2,POU5F1,PPARA,PPARG,PRDM1,PRDM14,PROX1,RARA,RARB,RARG,RBPJ,REL,RELA,RELB,REST,RFX1,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRB,SATB1,SIX2,SIX5,SMAD1,SMAD3,SMAD4,SMAD5,SNAI1,SNAI2,SNAPC4,SOX10,SOX11,SOX13,SOX2,SOX6,SOX9,SP1,SP2,SP3,SP4,SPI1,SPIB,SREBF1,SREBF2,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,TAL1,TBP,TBX21,TCF12,TCF3,TCF4,TCF7,TCF7L1,TCF7L2,TEAD1,TEAD2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,TGIF2,THAP1,THAP11,TP53,TP63,TP73,TWIST1,USF1,USF2,VDR,WT1,XBP1,YBX1,YY1,ZBED1,ZBTB11,ZBTB33,ZBTB7A,ZC3H8,ZEB1,ZEB2,ZFX,ZHX1,ZHX2,ZKSCAN1,ZNF143,ZNF197,ZNF217,ZNF24,ZNF263,ZNF274,ZNF384,ZNF584,ZNF592,ZNF639,ZNF644,ZNF740
ACH-000956,-3.1185288,3.4502776,1.7853434,-1.2146597,-2.2423058,-1.5808591,-2.1697025,-1.8900348,-1.7513866,-2.6175013,2.6025531,2.033762,1.253401,-3.948669,-2.02863,-2.7684622,-1.9829081,-3.2961419,-1.4380226,-1.5006486,1.5012659,-4.603232,-2.0024326,-2.1970367,-1.1739492,-2.6283147,-2.143629,-2.4224296,-2.159225,-3.292109,-4.278806,-1.6084011,-1.740617,-1.3673104,1.4731854,5.1949,2.4511344,1.0005451,7.4688196,1.580124,1.8685092,1.4980417,-4.1399484,4.692204,0.80116093,-2.298782,-1.3111274,1.8790921,2.0683866,-2.3584166,-0.81745446,-3.7617922,-2.6587725,-5.699648,2.1204615,-1.9396296,-6.677374,1.1317271,-1.4715176,-2.514059,-2.023923,-4.3989887,-6.754216,-4.0665464,-4.472832,4.321876,-2.963443,1.1574703,1.4757038,1.407285,-1.9988483,1.4166572,-2.8971996,2.4633703,1.9372128,2.9303498,-2.8124049,1.6771646,-1.6910051,-3.8801305,-4.9397745,1.0986732,-2.4185834,-1.1154336,-1.0035845,1.5832937,-2.4541888,2.040116,1.3834863,-1.3903126,-1.0604535,-3.4427707,-1.4481823,-1.5630107,2.030781,1.3583825,-4.365866,-1.5540909,-1.0163356,1.5093294,-0.9723552,-2.7188582,-1.6974286,-4.3813753,-2.8733218,2.1294985,-2.3777716,-1.8669178,-2.0613496,-4.68965,-4.060605,-3.6281433,-2.076503,-1.7618644,1.2913406,-1.728914,-2.931724,-2.7610676,-3.5696294,-3.5964248,1.7269483,1.4876292,1.6913893,1.2154379,-2.8809052,-2.9581354,-2.543499,-2.386551,-2.2107344,-2.011651,-3.024378,-1.8831805,1.5168984,-1.7307594,-3.8812215,-1.2955637,-2.5039923,-2.5743852,-1.7398309,-4.5672846,-2.044522,-3.728027,-1.6975563,-1.6777726,-3.900149,-2.9570441,-2.5301385,1.3909104,-1.2366874,0.9975737,0.7795352,-2.90394,-1.7085003,-1.4233161,-1.8369377,-2.8833337,-3.6066098,-4.985562,-3.7232652,1.495723,1.8989724,-2.2607603,-2.1098206,-1.2093302,2.4602277,-3.2246423,-2.5589,-1.4387685,-2.324222,-1.7859272,0.6810493,-2.0728133,1.3415262,1.5034018,-1.1016185,-2.5885887,1.14047,0.8864172,-2.0008829,-1.6621141,-1.8929265,-1.5613846,-2.1117547,1.2252703,-2.5292356,1.5529215,-2.0890162,1.6731213,-2.2331898,-1.8674798,-2.8463814,-2.710051,-3.133473,-1.5285274,-1.0720915,-3.2354321,-2.8261087,-5.4225106,-3.8578386,2.5130868,1.465411,1.8617887,-2.2764018,-4.7908173,-3.4271522,-2.576609,-2.4654047,1.3976122,1.2400558,-1.8714578,1.4114885,1.4839244,-4.5650544,-1.8533453,-1.2308764,-1.1297749,-2.5146873,2.122632,-1.0367601,-1.3294786,-1.883349,-2.8217485,-1.1870325,1.6746889,-3.780905,0.81584734,-1.6767759,-1.5314075,-5.853168,-1.7710677,2.5250642,-2.1466038,-4.1091986,-6.124194,-4.770553,-5.527338,-1.607964,-2.4960747,-3.7150705,-1.5444276,-6.070056,-1.6421661,-1.7076249,-3.0778565,-3.6909416,-1.6735914,-2.955735,0.82188576,-3.4374712,-5.094767,-2.9195926,-4.6910033,-2.3689494,-7.0331526,-2.5310047,1.9943514,-1.6727961,-1.6308812,3.5460885,-6.788062,-3.9723551,-1.6705669,-2.843169,-2.3693957,1.6402576,-3.814445,0.8440267,-1.202194,0.7728255,2.2749677,1.3091075,1.9687452,2.8962839,-3.6029346,1.0811265,-3.4796247,-3.3253868,2.9696405,0.7042147,-1.9241879,-2.522993,-2.799409,1.2436972,-1.721925,1.0643603,-3.5548947,1.5801322,1.6032157,-1.2826836,1.0748881,1.6298697,1.0293332,1.3842962
ACH-000948,-2.2662432,3.0954082,1.5348922,1.6723406,-1.9058725,1.9915,-1.2458036,3.0972593,2.423534,1.6888571,5.3200655,2.016822,1.538801,-2.5333974,-1.1494347,-1.3645127,1.3452551,1.8016193,-0.6864132,1.6501385,2.9875202,5.3935957,1.9717449,1.6663077,2.6009445,1.6034272,3.304968,-0.93195987,1.1658145,2.1160016,3.8362954,-2.1560848,1.4954052,-1.3346254,1.5451767,4.313615,-1.8813164,-1.5819682,4.6462965,-1.176821,2.0675633,-1.7682229,1.8049308,-4.073306,2.1361878,1.9327983,3.2275887,1.5871147,1.9016049,-1.2590866,-1.6535949,1.6703706,-1.7924291,4.284943,2.109872,3.045002,4.468578,1.061415,1.6713151,1.4047724,-1.1696357,-3.1127286,4.4237514,-1.2694137,-1.8989978,6.559629,1.4226909,1.5603219,-1.6816149,2.6145153,2.0016785,1.2787976,-1.788699,1.5508499,1.6339831,2.5380483,-1.6853731,3.1505814,1.5211473,4.5394735,4.648185,1.3669668,1.7053543,1.632071,-1.7097971,-1.5021479,3.2250664,1.9283916,-0.87457395,1.1748376,0.93912166,2.4904864,1.0886452,2.0206127,2.3506455,2.3208654,7.827122,3.278636,-1.3038944,1.5728604,0.8538436,-2.8739972,1.3973012,-1.8027353,-1.7768415,-2.3005526,1.7080326,1.0611149,1.9036878,1.8081366,-1.9023992,-1.5617311,1.5059019,-1.1856254,-2.0043983,1.2578189,1.1049556,4.4244184,1.5736136,-1.6674211,2.144485,0.9076296,-1.3971826,-1.575955,1.5720801,-1.5549129,1.355378,1.7360446,-1.2221936,1.4187946,-1.2616125,-2.8494806,-1.3583306,-1.7470354,-2.0483167,-1.7074876,-1.3659586,-1.5586867,1.3075354,3.7022753,1.2382668,-1.4421858,-1.3264992,-1.11937,3.5647764,-2.6010242,-2.527122,1.3722593,1.9462711,1.6772081,1.238094,-0.9453255,-1.425763,-1.527825,1.3157437,2.5505898,-2.960459,-2.0787168,-1.562032,-1.6582026,-1.8342993,1.2867262,1.7919557,-1.2068908,2.1900954,1.7136098,-1.3820534,1.7727187,2.1268928,-1.5548187,0.34887016,-1.2902086,-2.193231,1.8123276,1.868168,-1.5641631,-1.8984177,-0.8600513,1.2592137,-1.9490743,1.9378246,-1.4126425,-1.279392,1.9100158,-2.1115067,-1.4037346,1.5936766,1.4898806,-1.4510915,1.85861,2.9493897,1.0016896,-2.042169,-0.9367255,-1.8318963,-1.4639976,1.2390352,2.5120142,-1.1691251,1.5483112,-1.4511498,-0.8467153,2.4609,-2.531799,-2.0702848,-1.7258868,2.3884327,-1.2846717,1.7787818,-1.300948,-1.6982651,1.2618495,1.71607,1.8358281,-1.8070381,-1.1832075,1.3596694,-1.5794765,0.8858823,-1.5526445,1.0390162,2.151876,1.5389259,3.5096161,3.3542604,-1.3952154,1.417971,-1.836746,3.792386,1.8227793,-1.7767462,2.1737015,-2.5583425,5.039723,-2.807509,-2.5174012,-1.3501296,-1.8338412,-2.3152497,0.91681224,2.9962149,1.3555841,-1.0221407,-2.0029373,-1.9618924,-1.482037,-1.3883793,-0.70074487,-2.478772,-2.7754397,-1.9339123,-1.7343498,2.485741,4.2790413,-1.3374456,-2.1244364,-0.86003095,-1.481321,2.7654955,3.8423502,-1.8342869,-2.0740283,-1.7878082,-1.8267463,-1.6472527,2.5366077,-1.1690555,1.101985,0.77473515,2.5578537,1.6911258,2.2530558,2.5577152,-2.0575163,0.99937457,2.358662,-1.7105945,2.2311938,0.81526214,0.8448319,-1.1439523,1.55364,1.4534317,0.58295023,1.0541997,-3.1142778,2.1771948,2.3495293,-1.0235989,-1.1881714,1.5555984,0.9903865,1.7287039
ACH-000026,1.556731,2.45194,-1.8964826,1.3131183,-1.6157947,-0.85491586,1.4556484,-2.1554103,1.426786,2.376879,2.0950491,-2.0400913,0.9862272,2.2714157,1.6356697,1.9287633,-1.9053376,1.3069987,-0.84202904,2.1485078,-1.2114507,4.434204,2.1242971,2.2266893,1.2718551,1.3161148,1.3703642,1.1682822,-1.0068314,1.2271434,6.37563,1.2144952,1.4904124,0.9777081,-1.285459,3.9192805,0.991099,1.2940702,4.6750846,1.0319825,-1.7156061,1.9655946,2.098655,5.2810283,0.90829325,-3.0763307,1.499092,1.3091695,-2.5027323,-1.3695059,1.226298,1.9653093,1.7766471,4.881157,1.8951601,1.5987726,4.5571623,1.6199465,1.667417,2.1392016,-1.1986549,-1.5586303,5.7162247,1.8164692,-1.874511,4.3004293,-1.2694049,1.3782711,1.7156948,-1.3194542,1.7031364,2.5485897,2.346391,1.8219897,1.6684492,-3.0041752,-1.7837158,-2.3579118,-1.9779903,3.6932528,4.2381434,1.2226362,2.116922,-2.04232,1.2193998,1.4393425,-1.795361,-2.7545438,-1.022793,1.0808444,0.97412014,2.6799636,0.9443347,-2.3511436,1.2648293,3.3573427,4.8226027,1.8788501,1.1948489,1.7543063,-0.55900973,1.4695451,-1.500426,3.3795674,2.5523672,1.6695968,1.8600191,1.6221889,1.4296592,3.6939974,1.4468613,2.7769485,-1.6617564,-2.4189107,1.3593969,-0.86919254,1.7669684,-2.4761794,1.5781504,-1.5265299,-2.139918,1.2739904,2.4708438,1.6998941,-1.8359195,1.694658,2.3131366,-2.01333,-1.5482721,1.7266647,2.1588955,1.4495331,1.2472194,1.2551805,-2.563435,-1.5762017,-1.949336,1.7039491,-2.0916617,-4.086071,-1.4854075,-2.0257888,1.8489305,1.8928102,5.5647836,2.5530016,-1.300827,1.5658638,-2.4177527,-2.4096224,-2.269612,-1.9890523,1.9912549,2.19086,1.8811028,2.7554317,2.7129464,4.7839303,2.185742,2.309612,3.1868906,1.4062345,-1.4750792,0.86726683,1.8357915,1.6460221,1.7303027,1.427541,2.3308508,-1.4452274,0.7580266,2.075097,1.6093956,-1.6268746,1.4802153,1.5514808,2.0812435,0.69344085,-1.9125139,-1.8297578,1.4811733,-1.6437622,-1.2028705,2.7949438,2.1147401,-1.0952659,-1.6179312,1.5212063,1.7154222,2.0580175,2.519732,1.2329949,2.8308167,-0.6757262,1.4302862,1.9876524,2.103318,5.0248904,2.7209044,2.578687,1.5095317,2.3216112,2.845286,-3.4868586,2.3303332,2.1271892,-2.0383186,0.8632301,-1.0456061,1.4706354,1.4241191,1.6546263,1.8465129,-2.6797013,-2.273581,0.969549,-1.8507313,-1.4054877,1.0395571,1.1821531,1.7567343,3.8004146,-0.8568163,-1.9491003,4.119245,-1.2683938,1.499729,1.6252435,3.2577384,1.9225477,1.9572344,2.6872754,-2.0283086,5.5909724,3.650041,2.701222,1.8396506,-1.3253101,2.2068255,0.82213676,-3.0462198,1.8369355,1.7303827,-2.5539927,-1.6135372,-2.0858836,1.5702299,1.0321777,2.310087,-2.377046,-1.7192165,-1.537982,2.1071184,4.7137675,-1.4782197,1.9416428,1.9201584,-2.5251124,-1.8868374,5.2676344,2.0981169,1.9147185,1.6193644,1.2910527,-2.0025773,2.927448,1.8544945,-0.48338157,-1.2812715,-2.485541,1.4889618,-1.2550126,1.6090349,-1.4580848,1.7180018,-2.4149363,1.3702006,-1.6360196,-1.4657997,-0.8846084,-1.0832125,1.3510162,-1.5228901,-1.414712,1.4568402,-2.8498158,1.6207343,-1.9307323,1.012035,0.9869165,-2.1782558,-1.4015102,-1.0131099
ACH-000011,1.1232489,2.498009,-3.091587,-1.9471462,-1.9983182,-1.6299168,-1.6003767,-3.5900702,-1.7041693,2.28092,-1.947095,-2.1778288,-1.4719902,-1.9124267,-1.6617104,1.3983663,-2.6778154,-1.6371678,-1.0348264,-2.514335,1.7452778,-5.935758,2.0744998,-1.6049863,-1.7485695,-1.9345627,-2.0922446,-1.2451892,-1.9540592,-1.5184472,-4.7751465,-1.990669,-1.7225854,0.589632,1.544098,-8.224901,-2.7986724,-1.5340883,-10.766558,-1.7116324,-3.1942608,-2.1167202,-1.5846864,-6.3828964,-1.0692948,-3.708616,-1.9419087,-1.714975,-3.9078298,-1.8953332,1.2972934,-2.995952,-2.1088724,-4.2958055,-1.8647852,-1.6760696,-8.558949,-0.84671694,-1.6140066,-2.0353854,-1.5940566,-2.5946004,3.8130486,1.7803291,-2.7650583,4.2202716,1.5062015,1.4708529,-1.2085304,-2.6038115,1.4010133,-2.8574238,1.8147336,2.2172616,2.019151,-4.4485803,-1.924057,-3.1188495,-2.4974287,3.776113,4.5768814,0.9785467,2.3670745,-2.122248,1.7120059,1.4085866,-1.8861529,-2.8375046,-1.6073322,1.2931089,0.89776444,-2.9661734,-1.2407149,-2.0040476,1.4943744,3.6044352,-5.7010956,1.290954,-1.3917367,1.5586785,0.98884887,-2.685259,-2.0090313,2.4641097,-1.528158,1.4262459,-1.317696,1.047072,-1.8781085,3.3038375,-1.8410571,2.2536888,-2.54282,-2.5412154,-1.905932,1.4905782,1.7590542,-2.7254386,-1.9288998,-2.9785845,-2.546233,-1.3439523,-1.4031593,1.72853,-2.708646,-0.7602087,2.0477574,-2.5026808,-1.5591923,1.6041561,-1.9457449,-2.3160875,-2.4946077,1.0023365,-3.1061156,-1.7745055,-1.6364522,1.716816,-1.8239394,-6.301444,-3.2254717,-3.1702926,-1.7341933,1.2848707,-5.397501,-2.1636353,-2.3946383,1.7377529,-3.0707192,-2.8381622,-2.5349407,-2.3979738,-1.0375652,-1.5743393,-1.5379213,1.7718331,-1.3128401,2.670486,1.4573714,-2.249578,2.8899307,-1.463859,-1.0176224,1.2537329,-3.6964598,-1.7608596,1.4942702,-1.2297817,2.3370976,-2.0424461,0.89098024,2.0631464,-2.6202729,1.9899169,1.129168,-1.6117839,2.4660947,-1.0899574,-2.3020015,1.6725041,1.5148028,1.2355391,-1.2703693,2.013869,-1.594178,1.6483723,1.0971822,-0.8263292,1.5294504,1.0587921,-3.4925935,1.7815676,-2.2995725,-1.0293201,0.86694795,-1.6243953,1.3974097,2.6132672,1.8777333,2.0468285,-1.160629,2.072384,2.181019,-4.0745335,2.2062876,1.5614678,-2.754254,-1.1027579,1.0209974,-1.5225577,1.521564,1.7316686,-2.0439186,-2.5530906,-2.553812,1.1588627,-2.8093047,-2.7184196,0.9065254,1.4556266,-1.5616958,4.6692767,-0.80700874,-2.1526446,2.7468781,-1.988511,1.4029688,-2.2710032,-4.779755,1.8184521,-1.8370028,1.5522715,-3.2561746,-5.237634,-1.7226106,-2.0843074,1.5446175,-2.1256812,-2.2342858,1.0149643,-3.444924,-1.8800453,-1.8491807,-2.6674125,-3.7247891,-1.8339121,1.4355294,-0.7417801,1.8319228,2.5912077,-1.7288439,-1.9739885,1.9951847,-6.271931,-2.672986,-3.6699157,-1.1364212,-3.3184493,-3.199119,-4.4132624,1.4846779,-1.6012157,1.8833131,-2.179339,-2.462111,-4.26829,1.3028512,-1.174704,-1.0311803,-4.104435,-2.1302862,-2.9047883,-3.6193204,-2.6266289,-1.0803208,-2.753265,-1.3076746,-3.918907,-2.016007,-1.6914204,-2.3429716,-1.910404,-0.84802955,1.0003626,1.7938061,-4.802343,-0.81753916,-3.5395212,-1.4982033,-1.4212267,-3.1995022,-1.4917368,-2.3341203
ACH-000323,2.8365362,3.825646,1.8131518,1.4864599,3.9733205,-0.5788386,-1.1869043,2.4575927,2.5701613,1.9975365,2.3065042,2.0259993,2.3508968,3.2521183,2.4837964,1.4953952,1.2931496,1.8200393,0.7309411,1.8187705,1.823966,7.02781,2.7818873,1.9427246,2.7457914,2.2485635,2.6345427,1.961161,2.4442194,3.0236173,7.971989,2.3136349,1.9903991,1.1767365,1.1059535,7.00521,-1.3070605,-0.95618045,7.3231325,-0.95903605,3.1108696,2.191721,2.950437,7.440938,-1.964474,2.1911364,-3.4965305,-1.4472966,3.161753,2.1136475,-0.8888092,4.143541,3.694328,6.4638953,2.4515889,-1.2912097,9.560592,2.0686944,-1.0823394,2.8432186,2.111938,2.8198054,7.2236214,3.1346505,3.3801627,5.875905,-1.3859061,1.7213941,-0.85449,1.9882586,0.9773758,2.2636368,4.1904645,1.4915603,-1.4229468,4.946419,2.7941883,2.576394,2.6460786,6.171763,7.1699495,-0.87235737,1.3784437,1.5064387,0.6279502,1.6460923,-2.9625752,1.4654875,0.90456724,-1.6850388,0.5664529,5.887073,1.4167951,2.491174,-1.7057538,-1.2471955,5.74032,-1.6394328,2.0820487,1.5526425,-1.1419163,1.5417869,2.6276853,1.9776467,2.8904994,2.3438478,2.2042081,-1.6077132,2.2436275,4.241416,2.540207,2.5112822,1.7943681,2.3079932,2.4206507,1.070849,2.8279212,-3.498492,3.0697198,3.9493036,2.3329616,1.2348179,1.3760864,1.2877942,3.4747152,1.6871762,2.1403108,1.8481519,-1.7041847,2.520947,2.350478,3.9716628,1.919308,0.8715603,4.3600483,2.0645466,3.77057,2.4052331,2.6377301,6.93113,2.9877365,4.2900543,2.5451138,2.7560704,4.630404,3.0351393,1.8745557,-1.0886027,2.1101592,2.0961542,2.134247,2.629852,2.7160485,2.7676036,1.9039012,2.576958,3.7629495,4.0828295,1.4816542,2.2943594,1.9695222,0.85777926,-1.2178904,-0.994261,2.5171828,3.1558635,3.3150537,1.2761624,2.918189,2.45123,0.8278414,-1.2253332,3.1160932,1.6929009,1.5643698,3.0957236,1.4940518,1.5988755,1.9765595,2.7088087,1.4873587,3.2284667,-1.4169011,2.0515823,2.5019703,1.5609506,2.7180738,-0.77959734,2.7078774,1.5600222,5.119465,-1.2677295,3.9266398,-0.4987801,1.7351016,2.469398,-1.1436918,4.215547,2.1898425,1.3099867,2.525993,-1.8974926,1.6826564,5.2061543,4.336652,2.6067994,2.7348142,1.0585102,-0.7554688,1.3270196,1.0869515,2.0140321,4.078685,2.9094093,1.5305238,1.2826363,1.8792405,1.1547446,1.5580387,2.0225616,1.3277862,6.078344,-1.3424033,-2.5119576,4.0904074,1.4010091,1.9642277,2.45417,6.68219,1.9353886,1.9464612,-2.0125532,5.3945985,8.128885,1.9712019,4.40564,0.7830868,2.3676994,3.7208366,1.5242916,6.579031,2.4692702,1.9804031,3.1970193,3.4309359,1.9074721,2.4791038,-1.4176445,3.1968668,4.271566,2.1853185,3.2673306,2.7005415,7.513007,2.1506202,3.525211,0.98367363,1.8034981,2.3532107,6.673149,2.6026444,1.5217924,3.0894961,2.464838,2.7439826,5.4253078,2.2650828,1.2086402,-0.8886212,3.503261,1.5174153,1.3611593,2.8373559,2.9237957,-1.155913,2.5904284,3.0703564,1.8360094,-1.1009387,2.2140055,2.277291,2.2603683,1.0688168,1.7198325,0.7696284,6.0379205,0.8251834,3.2914953,-0.7502801,1.7177978,1.0560617,1.2760414,1.9846325
ACH-000905,2.5111787,4.0527296,-3.1722279,1.836299,1.5916917,-1.4587215,3.0286176,2.6380696,1.4842217,1.3108824,-3.2932458,-1.3318775,-1.1854749,1.8454962,1.4527698,3.0913007,2.3445268,1.5913614,1.7187039,2.4104586,1.7243506,6.9249625,3.356702,2.0548055,2.432603,1.9836158,2.795858,1.1489325,1.2321422,1.7589952,6.6876063,1.6195067,1.6881746,-1.3462965,-1.0842955,4.194229,1.3610196,1.6490706,4.7802134,-0.9141134,1.3812536,-0.95293546,2.4789004,6.142835,1.2022306,2.1137884,3.2450671,-1.740558,-1.9064088,-1.3198544,1.7536713,2.9462028,3.3610568,6.543999,2.2004836,2.8652418,6.819415,2.020829,-1.7752789,3.4564612,1.4398519,3.3218079,6.724451,3.531261,3.1843638,5.283386,2.120118,-1.417636,-0.95534885,1.8667967,2.0195823,2.9103553,3.1006157,0.98646426,-1.6128906,3.7176583,2.5327084,2.1285071,1.7937669,5.8058124,6.0479994,1.2476346,2.1536524,0.9525625,0.5970841,0.7575774,4.1525126,1.7908558,0.89037704,0.9867351,0.8288362,4.224998,-1.0323586,1.2913738,1.6848922,1.5063992,5.636227,1.8838758,1.5479054,1.5113431,0.8255608,2.161364,1.9421945,2.3291798,1.2860508,2.0163577,2.0783606,0.8910149,2.2065911,4.513113,3.0056326,2.762384,2.076028,2.1523309,0.8206244,0.7238531,2.4696505,3.3855116,2.6236749,2.811645,-1.7009904,-1.1510164,2.0275183,0.7343236,2.566244,1.7112585,1.94769,2.0917308,-1.0419122,1.9706906,2.2893803,1.976998,-2.1890037,1.0435865,2.5076845,1.4963284,2.5194092,2.9802978,-1.2570084,5.509022,3.22237,2.338263,2.3578198,2.1122677,3.7530587,1.2821139,2.7333584,1.8250912,-0.77090997,-1.002253,1.3794184,2.5686793,2.0179758,1.1878064,1.8431026,1.4735562,2.996523,6.3910103,3.7998102,-1.7091066,1.3803753,1.4025177,1.2459143,-1.0691683,-2.064103,2.0866785,1.3020543,-1.2869319,2.4293528,1.2514749,0.9825451,1.4689002,-2.433791,1.0911841,1.1420006,1.9920828,2.0404613,1.4221632,1.1831961,2.1488504,2.5709143,2.652138,1.1612586,1.296536,3.4705822,-0.8062236,2.1296806,1.3328995,3.4761808,0.85662305,3.3452911,2.1977453,3.2431235,-0.6701279,1.0414544,2.8240309,2.678865,6.17262,3.5783622,1.7573568,-1.9641775,-1.5444328,-2.9524307,5.3724995,3.3414721,3.8222735,1.7359636,0.85856336,1.4204941,2.140708,-1.8119209,0.8810695,3.7997632,2.4601214,-1.1616634,1.9271537,3.4252644,-1.2799076,1.8527211,1.5056998,1.9738332,4.179675,-0.76147676,2.09371,4.727089,-1.3238108,2.033775,-2.1812563,5.554965,2.2390456,-2.5344846,1.9128914,2.1490269,7.145007,1.2994882,5.1885376,1.866412,2.9018579,2.698386,1.1017684,5.4598413,2.4198272,2.3350613,2.301227,3.4565043,2.20961,2.691476,0.6961163,1.7406305,2.3660939,1.1822662,3.561787,3.2076423,6.0398817,2.7686725,2.6583369,-1.4798088,1.6497601,-1.7154771,6.7190166,4.060557,2.5045297,2.8127298,2.0342915,2.091593,4.9552784,2.6640232,1.4642214,-0.88860613,1.8077644,-1.4100761,0.9226194,-2.013267,2.9363985,1.0309968,3.729076,1.0576158,1.7897578,-1.357137,1.1490648,2.2757914,1.394262,-1.4170203,-0.7191516,-0.8320067,3.7510982,0.6165815,1.1310577,-1.7248843,-0.7282477,-1.624262,0.5992359,1.5680789
